"","Year","Country","Energy type","Generation (TWh)"
"650",2001,"EU-27","Lignite",349.992
"651",2001,"EU-27","Gas",351.390444
"652",2001,"EU-27","Other fossil",234.123347
"653",2001,"EU-27","Nuclear",888.887
"654",2001,"EU-27","Renewables",439.079484
"655",2001,"EU-27","Hydro",375.525216
"656",2001,"EU-27","Wind and solar",25.946982
"657",2001,"EU-27","Wind",25.78248
"658",2001,"EU-27","Solar",0.164502
"659",2001,"EU-27","Bioenergy",32.510353
"660",2001,"EU-27","Other renewables",5.096933
"661",2001,"EU-27","Production",2705.852275
"662",2001,"EU-27","Net imports",-8.32253599999999
"663",2001,"EU-27","Demand",2697.529739
"664",2001,"EU27+1","Fossil",1660.610985
"665",2001,"EU27+1","Coal",923.833
"666",2001,"EU27+1","Hard Coal",573.841
"667",2001,"EU27+1","Lignite",349.992
"668",2001,"EU27+1","Gas",493.295444
"669",2001,"EU27+1","Other fossil",243.482541
"670",2001,"EU27+1","Nuclear",978.981
"671",2001,"EU27+1","Renewables",448.62816
"672",2001,"EU27+1","Hydro",379.580925
"673",2001,"EU27+1","Wind and solar",26.913888
"674",2001,"EU27+1","Wind",26.747566
"675",2001,"EU27+1","Solar",0.166322
"676",2001,"EU27+1","Bioenergy",37.036391
"677",2001,"EU27+1","Other renewables",5.096956
"678",2001,"EU27+1","Production",3088.220145
"679",2001,"EU27+1","Net imports",2.076464
"680",2001,"EU27+1","Demand",3090.296609
"681",2001,"Finland","Fossil",29.98582
"682",2001,"Finland","Coal",10.614
"683",2001,"Finland","Hard Coal",10.614
"684",2001,"Finland","Lignite",0
"685",2001,"Finland","Gas",11.69
"686",2001,"Finland","Other fossil",7.68182
"687",2001,"Finland","Nuclear",22.773
"688",2001,"Finland","Renewables",21.548567
"689",2001,"Finland","Hydro",13.205
"690",2001,"Finland","Wind and solar",0.071715
"691",2001,"Finland","Wind",0.07
"692",2001,"Finland","Solar",0.001715
"693",2001,"Finland","Bioenergy",8.271852
"694",2001,"Finland","Other renewables",0
"695",2001,"Finland","Production",74.307387
"696",2001,"Finland","Net imports",9.959
"697",2001,"Finland","Demand",84.266387
"698",2001,"France","Fossil",46.472
"699",2001,"France","Coal",20.478
"700",2001,"France","Hard Coal",20.077
"701",2001,"France","Lignite",0.401
"702",2001,"France","Gas",15.146
"703",2001,"France","Other fossil",10.848
"704",2001,"France","Nuclear",421.076
"705",2001,"France","Renewables",77.738761
"706",2001,"France","Hydro",74.267427
"707",2001,"France","Wind and solar",0.137400999999999
"708",2001,"France","Wind",0.131239999999999
"709",2001,"France","Solar",0.006161
"710",2001,"France","Bioenergy",2.849
"711",2001,"France","Other renewables",0.484932999999999
"712",2001,"France","Production",545.286761
"713",2001,"France","Net imports",-68.39
"714",2001,"France","Demand",476.896761
"715",2001,"Germany","Fossil",371.7
"716",2001,"Germany","Coal",293.2
"717",2001,"Germany","Hard Coal",138.4
"718",2001,"Germany","Lignite",154.8
"719",2001,"Germany","Gas",55.5
"720",2001,"Germany","Other fossil",23
"721",2001,"Germany","Nuclear",171.3
"722",2001,"Germany","Renewables",39
"723",2001,"Germany","Hydro",23.2
"724",2001,"Germany","Wind and solar",10.6
"725",2001,"Germany","Wind",10.5
"726",2001,"Germany","Solar",0.1
"727",2001,"Germany","Bioenergy",5.19999999999999
"728",2001,"Germany","Other renewables",0
"729",2001,"Germany","Production",582
"730",2001,"Germany","Net imports",-1.3
"731",2001,"Germany","Demand",580.7
"732",2001,"Greece","Fossil",50.144
"733",2001,"Greece","Coal",35.431
"734",2001,"Greece","Hard Coal",0.006
"735",2001,"Greece","Lignite",35.425
"736",2001,"Greece","Gas",6.133
"737",2001,"Greece","Other fossil",8.58
"738",2001,"Greece","Nuclear",0
"739",2001,"Greece","Renewables",2.932
"740",2001,"Greece","Hydro",2.097
"741",2001,"Greece","Wind and solar",0.756
"742",2001,"Greece","Wind",0.756
"743",2001,"Greece","Solar",0
"744",2001,"Greece","Bioenergy",0.079
"745",2001,"Greece","Other renewables",0
"746",2001,"Greece","Production",53.076
"747",2001,"Greece","Net imports",2.5
"748",2001,"Greece","Demand",55.576
"749",2001,"Hungary","Fossil",22.032
"750",2001,"Hungary","Coal",8.839
"751",2001,"Hungary","Hard Coal",0.05
"752",2001,"Hungary","Lignite",8.789
"753",2001,"Hungary","Gas",8.861
"754",2001,"Hungary","Other fossil",4.332
"755",2001,"Hungary","Nuclear",14.126
"756",2001,"Hungary","Renewables",0.257229
"757",2001,"Hungary","Hydro",0.186
"758",2001,"Hungary","Wind and solar",0.001
"759",2001,"Hungary","Wind",0.001
"760",2001,"Hungary","Solar",0
"761",2001,"Hungary","Bioenergy",0.070229
"762",2001,"Hungary","Other renewables",0
"763",2001,"Hungary","Production",36.415229
"764",2001,"Hungary","Net imports",3.171
"765",2001,"Hungary","Demand",39.586229
"766",2001,"Ireland","Fossil",23.605
"767",2001,"Ireland","Coal",7.062
"768",2001,"Ireland","Hard Coal",7.062
"769",2001,"Ireland","Lignite",0
"770",2001,"Ireland","Gas",9.147
"771",2001,"Ireland","Other fossil",7.396
"772",2001,"Ireland","Nuclear",0
"773",2001,"Ireland","Renewables",1.027
"774",2001,"Ireland","Hydro",0.596
"775",2001,"Ireland","Wind and solar",0.334
"776",2001,"Ireland","Wind",0.334
"777",2001,"Ireland","Solar",0
"778",2001,"Ireland","Bioenergy",0.097
"779",2001,"Ireland","Other renewables",0
"780",2001,"Ireland","Production",24.632
"781",2001,"Ireland","Net imports",-0.249999999999999
"782",2001,"Ireland","Demand",24.382
"783",2001,"Italy","Fossil",216.725147
"784",2001,"Italy","Coal",31.73
"785",2001,"Italy","Hard Coal",31.727
"786",2001,"Italy","Lignite",0.003
"787",2001,"Italy","Gas",104.188
"788",2001,"Italy","Other fossil",80.807147
"789",2001,"Italy","Nuclear",0
"790",2001,"Italy","Renewables",54.347502
"791",2001,"Italy","Hydro",46.810273
"792",2001,"Italy","Wind and solar",1.198
"793",2001,"Italy","Wind",1.179
"794",2001,"Italy","Solar",0.019
"795",2001,"Italy","Bioenergy",1.832229
"796",2001,"Italy","Other renewables",4.507
"797",2001,"Italy","Production",271.072649
"798",2001,"Italy","Net imports",48.377
"799",2001,"Italy","Demand",319.449649
"800",2001,"Latvia","Fossil",1.441
"801",2001,"Latvia","Coal",0
"802",2001,"Latvia","Hard Coal",0
"803",2001,"Latvia","Lignite",0
"804",2001,"Latvia","Gas",1.304
"805",2001,"Latvia","Other fossil",0.137
"806",2001,"Latvia","Nuclear",0
"807",2001,"Latvia","Renewables",2.83913
"808",2001,"Latvia","Hydro",2.833105
"809",2001,"Latvia","Wind and solar",0.003433
"810",2001,"Latvia","Wind",0.003433
"811",2001,"Latvia","Solar",0
"812",2001,"Latvia","Bioenergy",0.00259199999999999
"813",2001,"Latvia","Other renewables",0
"814",2001,"Latvia","Production",4.28013
"815",2001,"Latvia","Net imports",1.88299999999999
"816",2001,"Latvia","Demand",6.16313
"817",2001,"Lithuania","Fossil",2.604
"818",2001,"Lithuania","Coal",0
"819",2001,"Lithuania","Hard Coal",0
"820",2001,"Lithuania","Lignite",0
"821",2001,"Lithuania","Gas",1.884
"822",2001,"Lithuania","Other fossil",0.72
"823",2001,"Lithuania","Nuclear",11.362
"824",2001,"Lithuania","Renewables",0.327555999999999
"825",2001,"Lithuania","Hydro",0.325555999999999
"826",2001,"Lithuania","Wind and solar",0
"827",2001,"Lithuania","Wind",0
"828",2001,"Lithuania","Solar",0
"829",2001,"Lithuania","Bioenergy",0.002
"830",2001,"Lithuania","Other renewables",0
"831",2001,"Lithuania","Production",14.293556
"832",2001,"Lithuania","Net imports",-3.964
"833",2001,"Lithuania","Demand",10.329556
"834",2001,"Luxembourg","Fossil",0.700376999999999
"835",2001,"Luxembourg","Coal",0
"836",2001,"Luxembourg","Hard Coal",0
"837",2001,"Luxembourg","Lignite",0
"838",2001,"Luxembourg","Gas",0.666443999999999
"839",2001,"Luxembourg","Other fossil",0.033933
"840",2001,"Luxembourg","Nuclear",0
"841",2001,"Luxembourg","Renewables",0.167691
"842",2001,"Luxembourg","Hydro",0.118032
"843",2001,"Luxembourg","Wind and solar",0.0237859999999999
"844",2001,"Luxembourg","Wind",0.0237399999999999
"845",2001,"Luxembourg","Solar",4.6e-05
"846",2001,"Luxembourg","Bioenergy",0.025873
"847",2001,"Luxembourg","Other renewables",0
"848",2001,"Luxembourg","Production",0.868068
"849",2001,"Luxembourg","Net imports",5.316464
"850",2001,"Luxembourg","Demand",6.184532
"851",2001,"Malta","Fossil",1.943
"852",2001,"Malta","Coal",0
"853",2001,"Malta","Hard Coal",0
"854",2001,"Malta","Lignite",0
"855",2001,"Malta","Gas",0
"856",2001,"Malta","Other fossil",1.943
"857",2001,"Malta","Nuclear",0
"858",2001,"Malta","Renewables",0
"859",2001,"Malta","Hydro",0
"860",2001,"Malta","Wind and solar",0
"861",2001,"Malta","Wind",0
"862",2001,"Malta","Solar",0
"863",2001,"Malta","Bioenergy",0
"864",2001,"Malta","Other renewables",0
"865",2001,"Malta","Production",1.943
"866",2001,"Malta","Net imports",0
"867",2001,"Malta","Demand",1.943
"868",2001,"Netherlands","Fossil",86.14321
"869",2001,"Netherlands","Coal",25.481
"870",2001,"Netherlands","Hard Coal",25.481
"871",2001,"Netherlands","Lignite",0
"872",2001,"Netherlands","Gas",53.771
"873",2001,"Netherlands","Other fossil",6.89121
"874",2001,"Netherlands","Nuclear",3.976
"875",2001,"Netherlands","Renewables",3.30219499999999
"876",2001,"Netherlands","Hydro",0.117279
"877",2001,"Netherlands","Wind and solar",0.837063999999999
"878",2001,"Netherlands","Wind",0.825419999999999
"879",2001,"Netherlands","Solar",0.0116439999999999
"880",2001,"Netherlands","Bioenergy",2.347852
"881",2001,"Netherlands","Other renewables",0
"882",2001,"Netherlands","Production",93.421405
"883",2001,"Netherlands","Net imports",17.283
"884",2001,"Netherlands","Demand",110.704405
"885",2001,"Poland","Fossil",140.937502
"886",2001,"Poland","Coal",134.97
"887",2001,"Poland","Hard Coal",80.367
"888",2001,"Poland","Lignite",54.603
"889",2001,"Poland","Gas",1.358
"890",2001,"Poland","Other fossil",4.609502
"891",2001,"Poland","Nuclear",0
"892",2001,"Poland","Renewables",2.783
"893",2001,"Poland","Hydro",2.32499999999999
"894",2001,"Poland","Wind and solar",0.014
"895",2001,"Poland","Wind",0.014
"896",2001,"Poland","Solar",0
"897",2001,"Poland","Bioenergy",0.444
"898",2001,"Poland","Other renewables",0
"899",2001,"Poland","Production",143.720502
"900",2001,"Poland","Net imports",-6.729
"901",2001,"Poland","Demand",136.991502
"902",2001,"Portugal","Fossil",30.427
"903",2001,"Portugal","Coal",13.606
"904",2001,"Portugal","Hard Coal",13.606
"905",2001,"Portugal","Lignite",0
"906",2001,"Portugal","Gas",7.212
"907",2001,"Portugal","Other fossil",9.609
"908",2001,"Portugal","Nuclear",0
"909",2001,"Portugal","Renewables",15.741
"910",2001,"Portugal","Hydro",14.034
"911",2001,"Portugal","Wind and solar",0.257
"912",2001,"Portugal","Wind",0.256
"913",2001,"Portugal","Solar",0.001
"914",2001,"Portugal","Bioenergy",1.345
"915",2001,"Portugal","Other renewables",0.105
"916",2001,"Portugal","Production",46.168
"917",2001,"Portugal","Net imports",0.239
"918",2001,"Portugal","Demand",46.407
"919",2001,"Romania","Fossil",33.172
"920",2001,"Romania","Coal",19.694
"921",2001,"Romania","Hard Coal",0.926
"922",2001,"Romania","Lignite",18.768
"923",2001,"Romania","Gas",8.073
"924",2001,"Romania","Other fossil",5.405
"925",2001,"Romania","Nuclear",5.446
"926",2001,"Romania","Renewables",14.923
"927",2001,"Romania","Hydro",14.923
"928",2001,"Romania","Wind and solar",0
"929",2001,"Romania","Wind",0
"930",2001,"Romania","Solar",0
"931",2001,"Romania","Bioenergy",0
"932",2001,"Romania","Other renewables",0
"933",2001,"Romania","Production",53.541
"934",2001,"Romania","Net imports",-1.31
"935",2001,"Romania","Demand",52.231
"936",2001,"Slovakia","Fossil",9.652
"937",2001,"Slovakia","Coal",5.822
"938",2001,"Slovakia","Hard Coal",3.184
"939",2001,"Slovakia","Lignite",2.638
"940",2001,"Slovakia","Gas",2.699
"941",2001,"Slovakia","Other fossil",1.131
"942",2001,"Slovakia","Nuclear",17.103
"943",2001,"Slovakia","Renewables",5.08139999999999
"944",2001,"Slovakia","Hydro",4.927
"945",2001,"Slovakia","Wind and solar",0
"946",2001,"Slovakia","Wind",0
"947",2001,"Slovakia","Solar",0
"948",2001,"Slovakia","Bioenergy",0.1544
"949",2001,"Slovakia","Other renewables",0
"950",2001,"Slovakia","Production",31.8364
"951",2001,"Slovakia","Net imports",-3.678
"952",2001,"Slovakia","Demand",28.1584
"953",2001,"Slovenia","Fossil",5.341
"954",2001,"Slovenia","Coal",4.919
"955",2001,"Slovenia","Hard Coal",0.352
"956",2001,"Slovenia","Lignite",4.567
"957",2001,"Slovenia","Gas",0.296
"958",2001,"Slovenia","Other fossil",0.126
"959",2001,"Slovenia","Nuclear",5.257
"960",2001,"Slovenia","Renewables",3.86766199999999
"961",2001,"Slovenia","Hydro",3.79573799999999
"962",2001,"Slovenia","Wind and solar",0
"963",2001,"Slovenia","Wind",0
"964",2001,"Slovenia","Solar",0
"965",2001,"Slovenia","Bioenergy",0.071924
"966",2001,"Slovenia","Other renewables",0
"967",2001,"Slovenia","Production",14.465662
"968",2001,"Slovenia","Net imports",-1.772
"969",2001,"Slovenia","Demand",12.693662
"970",2001,"Spain","Fossil",120.057
"971",2001,"Spain","Coal",70.27
"972",2001,"Spain","Hard Coal",63.851
"973",2001,"Spain","Lignite",6.419
"974",2001,"Spain","Gas",23.358
"975",2001,"Spain","Other fossil",26.429
"976",2001,"Spain","Nuclear",63.708
"977",2001,"Spain","Renewables",49.295
"978",2001,"Spain","Hydro",40.888
"979",2001,"Spain","Wind and solar",6.776
"980",2001,"Spain","Wind",6.759
"981",2001,"Spain","Solar",0.017
"982",2001,"Spain","Bioenergy",1.631
"983",2001,"Spain","Other renewables",0
"984",2001,"Spain","Production",233.06
"985",2001,"Spain","Net imports",3.44999999999999
"986",2001,"Spain","Demand",236.51
"987",2001,"Sweden","Fossil",6.165
"988",2001,"Sweden","Coal",1.879
"989",2001,"Sweden","Hard Coal",1.879
"990",2001,"Sweden","Lignite",0
"991",2001,"Sweden","Gas",0.395
"992",2001,"Sweden","Other fossil",3.891
"993",2001,"Sweden","Nuclear",72.109
"994",2001,"Sweden","Renewables",83.3205189999999
"995",2001,"Sweden","Hydro",79.0599999999999
"996",2001,"Sweden","Wind and solar",0.483519
"997",2001,"Sweden","Wind",0.482
"998",2001,"Sweden","Solar",0.001519
"999",2001,"Sweden","Bioenergy",3.777
"1000",2001,"Sweden","Other renewables",0
"1001",2001,"Sweden","Production",161.594519
"1002",2001,"Sweden","Net imports",-7.29
"1003",2001,"Sweden","Demand",154.304518999999
"1004",2001,"United Kingdom","Fossil",282.725194
"1005",2001,"United Kingdom","Coal",131.461
"1006",2001,"United Kingdom","Hard Coal",131.461
"1007",2001,"United Kingdom","Lignite",0
"1008",2001,"United Kingdom","Gas",141.905
"1009",2001,"United Kingdom","Other fossil",9.35919399999999
"1010",2001,"United Kingdom","Nuclear",90.094
"1011",2001,"United Kingdom","Renewables",9.548676
"1012",2001,"United Kingdom","Hydro",4.055709
"1013",2001,"United Kingdom","Wind and solar",0.966906
"1014",2001,"United Kingdom","Wind",0.965086
"1015",2001,"United Kingdom","Solar",0.00182
"1016",2001,"United Kingdom","Bioenergy",4.526038
"1017",2001,"United Kingdom","Other renewables",2.3e-05
"1018",2001,"United Kingdom","Production",382.36787
"1019",2001,"United Kingdom","Net imports",10.399
"1020",2001,"United Kingdom","Demand",392.76687
"1021",2002,"Austria","Fossil",18.792411
"1022",2002,"Austria","Coal",6.61299999999999
"1023",2002,"Austria","Hard Coal",5.153
"1024",2002,"Austria","Lignite",1.46
"1025",2002,"Austria","Gas",9.308
"1026",2002,"Austria","Other fossil",2.871411
"1027",2002,"Austria","Nuclear",0
"1028",2002,"Austria","Renewables",41.896136
"1029",2002,"Austria","Hydro",40.226881
"1030",2002,"Austria","Wind and solar",0.148847
"1031",2002,"Austria","Wind",0.139818
"1032",2002,"Austria","Solar",0.009029
"1033",2002,"Austria","Bioenergy",1.51744299999999
"1034",2002,"Austria","Other renewables",0.00296499999999999
"1035",2002,"Austria","Production",60.688547
"1036",2002,"Austria","Net imports",0.698999999999999
"1037",2002,"Austria","Demand",61.387547
"1038",2002,"Belgium","Fossil",32.4409999999999
"1039",2002,"Belgium","Coal",10.029
"1040",2002,"Belgium","Hard Coal",10.029
"1041",2002,"Belgium","Lignite",0
"1042",2002,"Belgium","Gas",17.868
"1043",2002,"Belgium","Other fossil",4.544
"1044",2002,"Belgium","Nuclear",47.36
"1045",2002,"Belgium","Renewables",1.138
"1046",2002,"Belgium","Hydro",0.36
"1047",2002,"Belgium","Wind and solar",0.057
"1048",2002,"Belgium","Wind",0.057
"1049",2002,"Belgium","Solar",0
"1050",2002,"Belgium","Bioenergy",0.721
"1051",2002,"Belgium","Other renewables",0
"1052",2002,"Belgium","Production",80.939
"1053",2002,"Belgium","Net imports",7.588
"1054",2002,"Belgium","Demand",88.527
"1055",2002,"Bulgaria","Fossil",19.753
"1056",2002,"Bulgaria","Coal",17.182
"1057",2002,"Bulgaria","Hard Coal",3.863
"1058",2002,"Bulgaria","Lignite",13.319
"1059",2002,"Bulgaria","Gas",1.539
"1060",2002,"Bulgaria","Other fossil",1.032
"1061",2002,"Bulgaria","Nuclear",20.222
"1062",2002,"Bulgaria","Renewables",2.116
"1063",2002,"Bulgaria","Hydro",2.116
"1064",2002,"Bulgaria","Wind and solar",0
"1065",2002,"Bulgaria","Wind",0
"1066",2002,"Bulgaria","Solar",0
"1067",2002,"Bulgaria","Bioenergy",0
"1068",2002,"Bulgaria","Other renewables",0
"1069",2002,"Bulgaria","Production",42.091
"1070",2002,"Bulgaria","Net imports",-6.295
"1071",2002,"Bulgaria","Demand",35.796
"1072",2002,"Croatia","Fossil",6.854
"1073",2002,"Croatia","Coal",2.109
"1074",2002,"Croatia","Hard Coal",2.096
"1075",2002,"Croatia","Lignite",0.013
"1076",2002,"Croatia","Gas",2.527
"1077",2002,"Croatia","Other fossil",2.218
"1078",2002,"Croatia","Nuclear",0
"1079",2002,"Croatia","Renewables",5.85139999999999
"1080",2002,"Croatia","Hydro",5.85139999999999
"1081",2002,"Croatia","Wind and solar",0
"1082",2002,"Croatia","Wind",0
"1083",2002,"Croatia","Solar",0
"1084",2002,"Croatia","Bioenergy",0
"1085",2002,"Croatia","Other renewables",0
"1086",2002,"Croatia","Production",12.7054
"1087",2002,"Croatia","Net imports",3.035
"1088",2002,"Croatia","Demand",15.7404
"1089",2002,"Cyprus","Fossil",3.785
"1090",2002,"Cyprus","Coal",0
"1091",2002,"Cyprus","Hard Coal",0
"1092",2002,"Cyprus","Lignite",0
"1093",2002,"Cyprus","Gas",0
"1094",2002,"Cyprus","Other fossil",3.785
"1095",2002,"Cyprus","Nuclear",0
"1096",2002,"Cyprus","Renewables",0
"1097",2002,"Cyprus","Hydro",0
"1098",2002,"Cyprus","Wind and solar",0
"1099",2002,"Cyprus","Wind",0
"1100",2002,"Cyprus","Solar",0
"1101",2002,"Cyprus","Bioenergy",0
"1102",2002,"Cyprus","Other renewables",0
"1103",2002,"Cyprus","Production",3.785
"1104",2002,"Cyprus","Net imports",0
"1105",2002,"Cyprus","Demand",3.785
"1106",2002,"Czech Republic","Fossil",54.258538
"1107",2002,"Czech Republic","Coal",49.907
"1108",2002,"Czech Republic","Hard Coal",5.441
"1109",2002,"Czech Republic","Lignite",44.466
"1110",2002,"Czech Republic","Gas",1.605
"1111",2002,"Czech Republic","Other fossil",2.746538
"1112",2002,"Czech Republic","Nuclear",18.738
"1113",2002,"Czech Republic","Renewables",2.997939
"1114",2002,"Czech Republic","Hydro",2.492
"1115",2002,"Czech Republic","Wind and solar",0.00213199999999999
"1116",2002,"Czech Republic","Wind",0.00201599999999999
"1117",2002,"Czech Republic","Solar",0.000116
"1118",2002,"Czech Republic","Bioenergy",0.503807
"1119",2002,"Czech Republic","Other renewables",0
"1120",2002,"Czech Republic","Production",75.994477
"1121",2002,"Czech Republic","Net imports",-11.3869999999999
"1122",2002,"Czech Republic","Demand",64.607477
"1123",2002,"Denmark","Fossil",32.485
"1124",2002,"Denmark","Coal",18.257
"1125",2002,"Denmark","Hard Coal",18.257
"1126",2002,"Denmark","Lignite",0
"1127",2002,"Denmark","Gas",9.59
"1128",2002,"Denmark","Other fossil",4.638
"1129",2002,"Denmark","Nuclear",0
"1130",2002,"Denmark","Renewables",6.789
"1131",2002,"Denmark","Hydro",0.032
"1132",2002,"Denmark","Wind and solar",4.878
"1133",2002,"Denmark","Wind",4.877
"1134",2002,"Denmark","Solar",0.001
"1135",2002,"Denmark","Bioenergy",1.879
"1136",2002,"Denmark","Other renewables",0
"1137",2002,"Denmark","Production",39.274
